# SOURCE: Computed from FAO Penman-Monteith ET0 (Hargreaves-Samani simplified) + FAO-56 crop coefficients
# DATE: 2026-02-06
# DESCRIPTION: Daily irrigation demand for potato crops in Sinai Red Sea region
# UNITS:
#   - weather_scenario_id: Scenario identifier (text)
#   - planting_date: Date crop was planted (YYYY-MM-DD)
#   - crop_day: Days since planting (1 to season_length)
#   - calendar_date: Actual calendar date (YYYY-MM-DD)
#   - growth_stage: Crop growth stage (initial/development/mid/late)
#   - kc: Crop coefficient for this day (dimensionless)
#   - et0_mm: Reference evapotranspiration (mm/day)
#   - etc_mm: Crop evapotranspiration = ET0 x Kc (mm/day)
#   - irrigation_m3_per_ha_per_day: Water requirement per hectare (m3/ha/day)
# LOGIC: ET0 = 0.0023 * (Tmean + 17.8) * (Tmax - Tmin)^0.5 * Ra; ETc = ET0 x Kc; Irrigation = ETc x 10 / 0.9 (90% drip efficiency)
# DEPENDENCIES: daily_weather_scenario_001-toy.csv, crop_coefficients-toy.csv, growth_stages-toy.csv
# ASSUMPTIONS: Drip irrigation at 90% efficiency, no rainfall credit, no soil water storage
weather_scenario_id,planting_date,crop_day,calendar_date,growth_stage,kc,et0_mm,etc_mm,irrigation_m3_per_ha_per_day
001,2020-01-15,74,2020-03-28,mid,1.18,4.35,5.14,57.1
001,2020-01-15,75,2020-03-29,mid,1.18,3.85,4.54,50.42
001,2020-01-15,76,2020-03-30,mid,1.18,4.86,5.74,63.78
001,2020-01-15,77,2020-03-31,mid,1.18,4.91,5.8,64.4
001,2020-01-15,78,2020-04-01,mid,1.18,5.07,5.98,66.46
001,2020-01-15,79,2020-04-02,mid,1.18,4.88,5.75,63.94
001,2020-01-15,80,2020-04-03,mid,1.18,5.09,6.0,66.68
001,2020-01-15,81,2020-04-04,mid,1.18,4.61,5.44,60.5
001,2020-01-15,82,2020-04-05,mid,1.18,4.66,5.49,61.05
001,2020-01-15,83,2020-04-06,mid,1.18,5.09,6.01,66.78
001,2020-01-15,84,2020-04-07,mid,1.18,5.25,6.19,68.79
001,2020-01-15,85,2020-04-08,mid,1.18,5.06,5.97,66.34
001,2020-01-15,86,2020-04-09,mid,1.18,4.96,5.85,65.05
001,2020-01-15,87,2020-04-10,mid,1.18,5.27,6.22,69.14
001,2020-01-15,88,2020-04-11,mid,1.18,5.5,6.49,72.14
001,2020-01-15,89,2020-04-12,mid,1.18,4.72,5.57,61.92
001,2020-01-15,90,2020-04-13,mid,1.18,5.84,6.89,76.59
001,2020-01-15,91,2020-04-14,mid,1.18,5.32,6.28,69.75
001,2020-01-15,92,2020-04-15,mid,1.18,4.7,5.54,61.58
001,2020-01-15,93,2020-04-16,mid,1.18,5.27,6.22,69.15
001,2020-01-15,94,2020-04-17,mid,1.18,5.24,6.19,68.76
001,2020-01-15,95,2020-04-18,mid,1.18,5.51,6.5,72.26
001,2020-01-15,96,2020-04-19,mid,1.18,5.15,6.08,67.53
001,2020-01-15,97,2020-04-20,mid,1.18,5.43,6.41,71.17
001,2020-01-15,98,2020-04-21,mid,1.18,5.31,6.27,69.64
001,2020-01-15,99,2020-04-22,mid,1.18,4.79,5.66,62.85
001,2020-01-15,100,2020-04-23,late,1.162,5.72,6.65,73.9
001,2020-01-15,101,2020-04-24,late,1.144,6.08,6.96,77.32
001,2020-01-15,102,2020-04-25,late,1.126,5.11,5.76,63.97
001,2020-01-15,103,2020-04-26,late,1.108,5.37,5.95,66.09
001,2020-01-15,104,2020-04-27,late,1.09,6.2,6.75,75.0
001,2020-01-15,105,2020-04-28,late,1.071,6.0,6.43,71.41
001,2020-01-15,106,2020-04-29,late,1.053,5.86,6.18,68.63
001,2020-01-15,107,2020-04-30,late,1.035,5.85,6.06,67.31
001,2020-01-15,108,2020-05-01,late,1.017,6.55,6.66,74.01
001,2020-01-15,109,2020-05-02,late,0.999,5.89,5.89,65.43
001,2020-01-15,110,2020-05-03,late,0.981,6.4,6.28,69.72
001,2020-01-15,111,2020-05-04,late,0.963,5.66,5.45,60.54
001,2020-01-15,112,2020-05-05,late,0.945,5.94,5.61,62.31
001,2020-01-15,113,2020-05-06,late,0.927,6.43,5.96,66.22
001,2020-01-15,114,2020-05-07,late,0.909,6.01,5.46,60.72
001,2020-01-15,115,2020-05-08,late,0.89,6.42,5.72,63.54
001,2020-01-15,116,2020-05-09,late,0.872,6.79,5.92,65.78
001,2020-01-15,117,2020-05-10,late,0.854,6.61,5.64,62.71
001,2020-01-15,118,2020-05-11,late,0.836,6.1,5.1,56.67
001,2020-01-15,119,2020-05-12,late,0.818,6.34,5.19,57.61
001,2020-01-15,120,2020-05-13,late,0.8,6.23,4.99,55.4
001,2021-01-15,1,2021-01-15,initial,0.55,2.71,1.49,16.53
001,2021-01-15,2,2021-01-16,initial,0.55,2.12,1.16,12.94
001,2021-01-15,3,2021-01-17,initial,0.55,2.23,1.23,13.61
001,2021-01-15,4,2021-01-18,initial,0.55,2.13,1.17,13.01
001,2021-01-15,5,2021-01-19,initial,0.55,2.12,1.17,12.98
001,2021-01-15,6,2021-01-20,initial,0.55,2.09,1.15,12.75
001,2021-01-15,7,2021-01-21,initial,0.55,2.46,1.35,15.02
001,2021-01-15,8,2021-01-22,initial,0.55,2.2,1.21,13.42
001,2021-01-15,9,2021-01-23,initial,0.55,2.18,1.2,13.3
001,2021-01-15,10,2021-01-24,initial,0.55,2.55,1.4,15.56
001,2021-01-15,11,2021-01-25,initial,0.55,2.47,1.36,15.08
001,2021-01-15,12,2021-01-26,initial,0.55,2.28,1.25,13.92
001,2021-01-15,13,2021-01-27,initial,0.55,2.47,1.36,15.08
001,2021-01-15,14,2021-01-28,initial,0.55,2.5,1.37,15.26
001,2021-01-15,15,2021-01-29,initial,0.55,2.36,1.3,14.42
001,2021-01-15,16,2021-01-30,initial,0.55,2.33,1.28,14.24
001,2021-01-15,17,2021-01-31,initial,0.55,2.33,1.28,14.21
001,2021-01-15,18,2021-02-01,initial,0.55,2.37,1.3,14.47
001,2021-01-15,19,2021-02-02,initial,0.55,2.13,1.17,13.04
001,2021-01-15,20,2021-02-03,initial,0.55,2.52,1.39,15.43
001,2021-01-15,21,2021-02-04,initial,0.55,2.43,1.34,14.87
001,2021-01-15,22,2021-02-05,initial,0.55,2.23,1.22,13.61
001,2021-01-15,23,2021-02-06,initial,0.55,2.8,1.54,17.09
001,2021-01-15,24,2021-02-07,initial,0.55,2.93,1.61,17.89
001,2021-01-15,25,2021-02-08,initial,0.55,2.43,1.34,14.84
001,2021-01-15,26,2021-02-09,development,0.571,2.37,1.35,15.03
001,2021-01-15,27,2021-02-10,development,0.592,2.53,1.5,16.66
001,2021-01-15,28,2021-02-11,development,0.613,2.62,1.61,17.86
001,2021-01-15,29,2021-02-12,development,0.634,2.76,1.75,19.46
001,2021-01-15,30,2021-02-13,development,0.655,2.3,1.5,16.71
001,2021-01-15,31,2021-02-14,development,0.676,2.62,1.77,19.66
001,2021-01-15,32,2021-02-15,development,0.697,2.59,1.8,20.04
001,2021-01-15,33,2021-02-16,development,0.718,2.84,2.04,22.64
001,2021-01-15,34,2021-02-17,development,0.739,2.99,2.21,24.54
001,2021-01-15,35,2021-02-18,development,0.76,2.79,2.12,23.54
001,2021-01-15,36,2021-02-19,development,0.781,3.3,2.58,28.63
001,2021-01-15,37,2021-02-20,development,0.802,2.53,2.03,22.51
001,2021-01-15,38,2021-02-21,development,0.823,2.88,2.37,26.32
001,2021-01-15,39,2021-02-22,development,0.844,2.87,2.42,26.87
001,2021-01-15,40,2021-02-23,development,0.865,3.14,2.72,30.22
001,2021-01-15,41,2021-02-24,development,0.886,3.22,2.85,31.66
001,2021-01-15,42,2021-02-25,development,0.907,3.16,2.87,31.89
001,2021-01-15,43,2021-02-26,development,0.928,2.6,2.42,26.86
001,2021-01-15,44,2021-02-27,development,0.949,3.03,2.88,31.96
001,2021-01-15,45,2021-02-28,development,0.97,3.51,3.41,37.85
001,2021-01-15,46,2021-03-01,development,0.991,3.3,3.27,36.34
001,2021-01-15,47,2021-03-02,development,1.012,3.38,3.42,38.04
001,2021-01-15,48,2021-03-03,development,1.033,3.96,4.09,45.4
001,2021-01-15,49,2021-03-04,development,1.054,3.07,3.23,35.93
001,2021-01-15,50,2021-03-05,development,1.075,3.63,3.91,43.39
001,2021-01-15,51,2021-03-06,development,1.096,3.56,3.9,43.38
001,2021-01-15,52,2021-03-07,development,1.117,3.27,3.65,40.52
001,2021-01-15,53,2021-03-08,development,1.138,3.7,4.21,46.77
001,2021-01-15,54,2021-03-09,development,1.159,3.31,3.84,42.63
001,2021-01-15,55,2021-03-10,development,1.18,3.12,3.68,40.86
001,2021-01-15,56,2021-03-11,mid,1.18,4.12,4.86,54.02
001,2021-01-15,57,2021-03-12,mid,1.18,4.08,4.82,53.55
001,2021-01-15,58,2021-03-13,mid,1.18,3.62,4.27,47.45
001,2021-01-15,59,2021-03-14,mid,1.18,3.51,4.14,46.04
001,2021-01-15,60,2021-03-15,mid,1.18,3.98,4.7,52.25
001,2021-01-15,61,2021-03-16,mid,1.18,4.0,4.72,52.41
001,2021-01-15,62,2021-03-17,mid,1.18,3.69,4.35,48.37
001,2021-01-15,63,2021-03-18,mid,1.18,4.3,5.08,56.42
001,2021-01-15,64,2021-03-19,mid,1.18,3.99,4.7,52.25
001,2021-01-15,65,2021-03-20,mid,1.18,3.64,4.3,47.73
001,2021-01-15,66,2021-03-21,mid,1.18,4.4,5.2,57.74
001,2021-01-15,67,2021-03-22,mid,1.18,3.51,4.14,45.97
001,2021-01-15,68,2021-03-23,mid,1.18,4.17,4.92,54.71
001,2021-01-15,69,2021-03-24,mid,1.18,4.05,4.78,53.06
001,2021-01-15,70,2021-03-25,mid,1.18,4.26,5.02,55.8
001,2021-01-15,71,2021-03-26,mid,1.18,4.02,4.74,52.66
001,2021-01-15,72,2021-03-27,mid,1.18,4.2,4.95,55.02
001,2021-01-15,73,2021-03-28,mid,1.18,3.98,4.7,52.24
001,2021-01-15,74,2021-03-29,mid,1.18,4.33,5.11,56.76
001,2021-01-15,75,2021-03-30,mid,1.18,4.81,5.68,63.06
001,2021-01-15,76,2021-03-31,mid,1.18,4.35,5.13,57.03
001,2021-01-15,77,2021-04-01,mid,1.18,4.52,5.34,59.3
001,2021-01-15,78,2021-04-02,mid,1.18,4.74,5.59,62.09
001,2021-01-15,79,2021-04-03,mid,1.18,4.18,4.93,54.75
001,2021-01-15,80,2021-04-04,mid,1.18,4.11,4.85,53.85
001,2021-01-15,81,2021-04-05,mid,1.18,5.7,6.72,74.72
001,2021-01-15,82,2021-04-06,mid,1.18,4.48,5.29,58.8
001,2021-01-15,83,2021-04-07,mid,1.18,5.52,6.51,72.33
001,2021-01-15,84,2021-04-08,mid,1.18,4.69,5.54,61.54
001,2021-01-15,85,2021-04-09,mid,1.18,4.86,5.73,63.72
001,2021-01-15,86,2021-04-10,mid,1.18,5.02,5.93,65.86
001,2021-01-15,87,2021-04-11,mid,1.18,5.41,6.39,70.98
001,2021-01-15,88,2021-04-12,mid,1.18,5.39,6.36,70.69
001,2021-01-15,89,2021-04-13,mid,1.18,5.09,6.0,66.69
001,2021-01-15,90,2021-04-14,mid,1.18,5.03,5.93,65.93
001,2021-01-15,91,2021-04-15,mid,1.18,4.99,5.89,65.47
001,2021-01-15,92,2021-04-16,mid,1.18,5.71,6.73,74.8
001,2021-01-15,93,2021-04-17,mid,1.18,5.01,5.91,65.71
001,2021-01-15,94,2021-04-18,mid,1.18,5.61,6.62,73.6
001,2021-01-15,95,2021-04-19,mid,1.18,5.67,6.69,74.33
001,2021-01-15,96,2021-04-20,mid,1.18,5.64,6.65,73.9
001,2021-01-15,97,2021-04-21,mid,1.18,5.49,6.48,72.03
001,2021-01-15,98,2021-04-22,mid,1.18,4.9,5.79,64.3
001,2021-01-15,99,2021-04-23,mid,1.18,5.12,6.04,67.16
001,2021-01-15,100,2021-04-24,late,1.162,5.86,6.8,75.61
001,2021-01-15,101,2021-04-25,late,1.144,5.58,6.38,70.9
001,2021-01-15,102,2021-04-26,late,1.126,4.88,5.49,61.04
001,2021-01-15,103,2021-04-27,late,1.108,5.99,6.64,73.74
001,2021-01-15,104,2021-04-28,late,1.09,5.2,5.67,62.97
001,2021-01-15,105,2021-04-29,late,1.071,5.5,5.89,65.43
001,2021-01-15,106,2021-04-30,late,1.053,5.92,6.24,69.31
001,2021-01-15,107,2021-05-01,late,1.035,5.79,5.99,66.55
001,2021-01-15,108,2021-05-02,late,1.017,6.38,6.49,72.08
001,2021-01-15,109,2021-05-03,late,0.999,5.97,5.96,66.23
001,2021-01-15,110,2021-05-04,late,0.981,6.51,6.38,70.93
001,2021-01-15,111,2021-05-05,late,0.963,5.98,5.76,63.99
001,2021-01-15,112,2021-05-06,late,0.945,5.54,5.23,58.13
001,2021-01-15,113,2021-05-07,late,0.927,6.32,5.86,65.11
001,2021-01-15,114,2021-05-08,late,0.909,6.29,5.71,63.45
001,2021-01-15,115,2021-05-09,late,0.89,6.76,6.02,66.9
001,2021-01-15,116,2021-05-10,late,0.872,6.11,5.33,59.27
001,2021-01-15,117,2021-05-11,late,0.854,5.76,4.92,54.68
001,2021-01-15,118,2021-05-12,late,0.836,6.24,5.22,57.97
001,2021-01-15,119,2021-05-13,late,0.818,6.69,5.47,60.83
001,2021-01-15,120,2021-05-14,late,0.8,6.44,5.15,57.26
001,2022-01-15,1,2022-01-15,initial,0.55,1.96,1.08,11.99
001,2022-01-15,2,2022-01-16,initial,0.55,1.94,1.07,11.88
001,2022-01-15,3,2022-01-17,initial,0.55,2.29,1.26,13.98
001,2022-01-15,4,2022-01-18,initial,0.55,2.34,1.29,14.3
001,2022-01-15,5,2022-01-19,initial,0.55,2.39,1.31,14.59
001,2022-01-15,6,2022-01-20,initial,0.55,2.06,1.14,12.61
001,2022-01-15,7,2022-01-21,initial,0.55,2.27,1.25,13.88
001,2022-01-15,8,2022-01-22,initial,0.55,1.79,0.98,10.91
001,2022-01-15,9,2022-01-23,initial,0.55,2.33,1.28,14.23
001,2022-01-15,10,2022-01-24,initial,0.55,2.05,1.13,12.5
001,2022-01-15,11,2022-01-25,initial,0.55,2.46,1.35,15.0
001,2022-01-15,12,2022-01-26,initial,0.55,2.66,1.46,16.23
001,2022-01-15,13,2022-01-27,initial,0.55,2.26,1.24,13.82
001,2022-01-15,14,2022-01-28,initial,0.55,2.1,1.16,12.84
001,2022-01-15,15,2022-01-29,initial,0.55,2.64,1.45,16.13
001,2022-01-15,16,2022-01-30,initial,0.55,2.22,1.22,13.55
001,2022-01-15,17,2022-01-31,initial,0.55,2.05,1.13,12.51
001,2022-01-15,18,2022-02-01,initial,0.55,2.25,1.24,13.74
001,2022-01-15,19,2022-02-02,initial,0.55,2.03,1.12,12.41
001,2022-01-15,20,2022-02-03,initial,0.55,2.18,1.2,13.34
001,2022-01-15,21,2022-02-04,initial,0.55,2.4,1.32,14.67
001,2022-01-15,22,2022-02-05,initial,0.55,2.58,1.42,15.79
001,2022-01-15,23,2022-02-06,initial,0.55,2.38,1.31,14.52
001,2022-01-15,24,2022-02-07,initial,0.55,2.6,1.43,15.91
001,2022-01-15,25,2022-02-08,initial,0.55,2.75,1.51,16.82
001,2022-01-15,26,2022-02-09,development,0.571,2.39,1.36,15.16
001,2022-01-15,27,2022-02-10,development,0.592,2.71,1.61,17.85
001,2022-01-15,28,2022-02-11,development,0.613,2.82,1.73,19.2
001,2022-01-15,29,2022-02-12,development,0.634,2.52,1.6,17.73
001,2022-01-15,30,2022-02-13,development,0.655,2.97,1.94,21.6
001,2022-01-15,31,2022-02-14,development,0.676,2.84,1.92,21.35
001,2022-01-15,32,2022-02-15,development,0.697,3.19,2.22,24.67
001,2022-01-15,33,2022-02-16,development,0.718,2.39,1.71,19.03
001,2022-01-15,34,2022-02-17,development,0.739,2.75,2.03,22.57
001,2022-01-15,35,2022-02-18,development,0.76,2.85,2.17,24.08
001,2022-01-15,36,2022-02-19,development,0.781,3.1,2.42,26.88
001,2022-01-15,37,2022-02-20,development,0.802,3.09,2.48,27.52
001,2022-01-15,38,2022-02-21,development,0.823,3.1,2.55,28.3
001,2022-01-15,39,2022-02-22,development,0.844,2.86,2.41,26.83
001,2022-01-15,40,2022-02-23,development,0.865,3.1,2.68,29.81
001,2022-01-15,41,2022-02-24,development,0.886,3.45,3.06,34.01
001,2022-01-15,42,2022-02-25,development,0.907,3.07,2.79,30.95
001,2022-01-15,43,2022-02-26,development,0.928,3.51,3.26,36.23
001,2022-01-15,44,2022-02-27,development,0.949,3.25,3.08,34.23
001,2022-01-15,45,2022-02-28,development,0.97,3.02,2.93,32.51
001,2022-01-15,46,2022-03-01,development,0.991,3.0,2.97,32.99
001,2022-01-15,47,2022-03-02,development,1.012,2.89,2.93,32.52
001,2022-01-15,48,2022-03-03,development,1.033,3.69,3.81,42.34
001,2022-01-15,49,2022-03-04,development,1.054,3.94,4.15,46.12
001,2022-01-15,50,2022-03-05,development,1.075,3.86,4.15,46.16
001,2022-01-15,51,2022-03-06,development,1.096,3.21,3.52,39.11
001,2022-01-15,52,2022-03-07,development,1.117,3.21,3.59,39.86
001,2022-01-15,53,2022-03-08,development,1.138,3.05,3.47,38.53
001,2022-01-15,54,2022-03-09,development,1.159,3.41,3.95,43.93
001,2022-01-15,55,2022-03-10,development,1.18,4.11,4.85,53.88
001,2022-01-15,56,2022-03-11,mid,1.18,4.15,4.9,54.42
001,2022-01-15,57,2022-03-12,mid,1.18,3.84,4.53,50.36
001,2022-01-15,58,2022-03-13,mid,1.18,3.86,4.55,50.56
001,2022-01-15,59,2022-03-14,mid,1.18,3.55,4.19,46.53
001,2022-01-15,60,2022-03-15,mid,1.18,3.87,4.57,50.8
001,2022-01-15,61,2022-03-16,mid,1.18,4.09,4.83,53.65
001,2022-01-15,62,2022-03-17,mid,1.18,4.2,4.95,55.01
001,2022-01-15,63,2022-03-18,mid,1.18,4.33,5.11,56.76
001,2022-01-15,64,2022-03-19,mid,1.18,4.04,4.77,53.01
001,2022-01-15,65,2022-03-20,mid,1.18,3.8,4.48,49.82
001,2022-01-15,66,2022-03-21,mid,1.18,4.15,4.9,54.43
001,2022-01-15,67,2022-03-22,mid,1.18,4.03,4.76,52.89
001,2022-01-15,68,2022-03-23,mid,1.18,4.24,5.0,55.55
001,2022-01-15,69,2022-03-24,mid,1.18,3.89,4.59,50.99
001,2022-01-15,70,2022-03-25,mid,1.18,4.55,5.37,59.62
001,2022-01-15,71,2022-03-26,mid,1.18,4.28,5.06,56.18
001,2022-01-15,72,2022-03-27,mid,1.18,4.33,5.11,56.73
001,2022-01-15,73,2022-03-28,mid,1.18,4.46,5.26,58.44
001,2022-01-15,74,2022-03-29,mid,1.18,3.75,4.43,49.22
001,2022-01-15,75,2022-03-30,mid,1.18,4.48,5.28,58.7
001,2022-01-15,76,2022-03-31,mid,1.18,4.52,5.34,59.3
001,2022-01-15,77,2022-04-01,mid,1.18,4.8,5.67,62.99
001,2022-01-15,78,2022-04-02,mid,1.18,4.63,5.47,60.74
001,2022-01-15,79,2022-04-03,mid,1.18,4.93,5.82,64.66
001,2022-01-15,80,2022-04-04,mid,1.18,4.71,5.56,61.75
001,2022-01-15,81,2022-04-05,mid,1.18,4.49,5.3,58.88
001,2022-01-15,82,2022-04-06,mid,1.18,4.52,5.33,59.26
001,2022-01-15,83,2022-04-07,mid,1.18,4.91,5.8,64.41
001,2022-01-15,84,2022-04-08,mid,1.18,4.87,5.75,63.91
001,2022-01-15,85,2022-04-09,mid,1.18,4.89,5.77,64.09
001,2022-01-15,86,2022-04-10,mid,1.18,4.81,5.67,63.04
001,2022-01-15,87,2022-04-11,mid,1.18,4.71,5.56,61.74
001,2022-01-15,88,2022-04-12,mid,1.18,5.04,5.95,66.07
001,2022-01-15,89,2022-04-13,mid,1.18,5.28,6.23,69.24
001,2022-01-15,90,2022-04-14,mid,1.18,4.98,5.88,65.34
001,2022-01-15,91,2022-04-15,mid,1.18,4.98,5.87,65.26
001,2022-01-15,92,2022-04-16,mid,1.18,5.27,6.22,69.09
001,2022-01-15,93,2022-04-17,mid,1.18,5.24,6.19,68.73
001,2022-01-15,94,2022-04-18,mid,1.18,5.74,6.78,75.32
001,2022-01-15,95,2022-04-19,mid,1.18,5.7,6.72,74.72
001,2022-01-15,96,2022-04-20,mid,1.18,5.66,6.67,74.16
001,2022-01-15,97,2022-04-21,mid,1.18,6.1,7.2,79.99
001,2022-01-15,98,2022-04-22,mid,1.18,5.78,6.81,75.72
001,2022-01-15,99,2022-04-23,mid,1.18,5.5,6.49,72.11
001,2022-01-15,100,2022-04-24,late,1.162,5.51,6.4,71.14
001,2022-01-15,101,2022-04-25,late,1.144,5.53,6.32,70.26
001,2022-01-15,102,2022-04-26,late,1.126,5.36,6.04,67.09
001,2022-01-15,103,2022-04-27,late,1.108,6.11,6.76,75.17
001,2022-01-15,104,2022-04-28,late,1.09,5.31,5.79,64.33
001,2022-01-15,105,2022-04-29,late,1.071,5.44,5.83,64.76
001,2022-01-15,106,2022-04-30,late,1.053,6.49,6.84,75.95
001,2022-01-15,107,2022-05-01,late,1.035,6.25,6.48,71.95
001,2022-01-15,108,2022-05-02,late,1.017,5.69,5.78,64.26
001,2022-01-15,109,2022-05-03,late,0.999,5.76,5.75,63.93
001,2022-01-15,110,2022-05-04,late,0.981,6.57,6.45,71.64
001,2022-01-15,111,2022-05-05,late,0.963,6.37,6.13,68.11
001,2022-01-15,112,2022-05-06,late,0.945,6.93,6.55,72.76
001,2022-01-15,113,2022-05-07,late,0.927,6.51,6.03,67.05
001,2022-01-15,114,2022-05-08,late,0.909,6.24,5.67,62.96
001,2022-01-15,115,2022-05-09,late,0.89,6.13,5.46,60.65
001,2022-01-15,116,2022-05-10,late,0.872,6.29,5.49,61.0
001,2022-01-15,117,2022-05-11,late,0.854,6.59,5.63,62.56
001,2022-01-15,118,2022-05-12,late,0.836,6.52,5.45,60.57
001,2022-01-15,119,2022-05-13,late,0.818,6.31,5.17,57.4
001,2022-01-15,120,2022-05-14,late,0.8,6.53,5.22,58.01
001,2023-01-15,1,2023-01-15,initial,0.55,2.08,1.14,12.69
001,2023-01-15,2,2023-01-16,initial,0.55,1.93,1.06,11.8
001,2023-01-15,3,2023-01-17,initial,0.55,1.95,1.07,11.94
001,2023-01-15,4,2023-01-18,initial,0.55,2.11,1.16,12.88
001,2023-01-15,5,2023-01-19,initial,0.55,2.1,1.16,12.84
001,2023-01-15,6,2023-01-20,initial,0.55,1.77,0.97,10.8
001,2023-01-15,7,2023-01-21,initial,0.55,1.9,1.04,11.59
001,2023-01-15,8,2023-01-22,initial,0.55,2.49,1.37,15.21
001,2023-01-15,9,2023-01-23,initial,0.55,1.99,1.09,12.13
001,2023-01-15,10,2023-01-24,initial,0.55,2.18,1.2,13.3
001,2023-01-15,11,2023-01-25,initial,0.55,2.12,1.17,12.97
001,2023-01-15,12,2023-01-26,initial,0.55,1.9,1.05,11.62
001,2023-01-15,13,2023-01-27,initial,0.55,2.18,1.2,13.35
001,2023-01-15,14,2023-01-28,initial,0.55,2.09,1.15,12.8
001,2023-01-15,15,2023-01-29,initial,0.55,2.21,1.21,13.49
001,2023-01-15,16,2023-01-30,initial,0.55,2.27,1.25,13.88
001,2023-01-15,17,2023-01-31,initial,0.55,1.96,1.08,11.97
001,2023-01-15,18,2023-02-01,initial,0.55,2.11,1.16,12.91
001,2023-01-15,19,2023-02-02,initial,0.55,2.21,1.21,13.49
001,2023-01-15,20,2023-02-03,initial,0.55,2.3,1.26,14.03
001,2023-01-15,21,2023-02-04,initial,0.55,2.04,1.12,12.49
001,2023-01-15,22,2023-02-05,initial,0.55,2.02,1.11,12.33
001,2023-01-15,23,2023-02-06,initial,0.55,2.46,1.35,15.05
001,2023-01-15,24,2023-02-07,initial,0.55,2.27,1.25,13.89
001,2023-01-15,25,2023-02-08,initial,0.55,2.37,1.31,14.51
001,2023-01-15,26,2023-02-09,development,0.571,2.24,1.28,14.21
001,2023-01-15,27,2023-02-10,development,0.592,2.21,1.31,14.52
001,2023-01-15,28,2023-02-11,development,0.613,2.43,1.49,16.54
001,2023-01-15,29,2023-02-12,development,0.634,2.27,1.44,15.99
001,2023-01-15,30,2023-02-13,development,0.655,2.39,1.57,17.41
001,2023-01-15,31,2023-02-14,development,0.676,2.68,1.81,20.14
001,2023-01-15,32,2023-02-15,development,0.697,2.82,1.97,21.84
001,2023-01-15,33,2023-02-16,development,0.718,2.65,1.9,21.15
001,2023-01-15,34,2023-02-17,development,0.739,2.89,2.13,23.7
001,2023-01-15,35,2023-02-18,development,0.76,2.5,1.9,21.1
001,2023-01-15,36,2023-02-19,development,0.781,3.02,2.36,26.17
001,2023-01-15,37,2023-02-20,development,0.802,2.73,2.19,24.35
001,2023-01-15,38,2023-02-21,development,0.823,2.85,2.35,26.09
001,2023-01-15,39,2023-02-22,development,0.844,2.75,2.32,25.78
001,2023-01-15,40,2023-02-23,development,0.865,3.09,2.67,29.67
001,2023-01-15,41,2023-02-24,development,0.886,3.01,2.67,29.66
001,2023-01-15,42,2023-02-25,development,0.907,2.71,2.45,27.27
001,2023-01-15,43,2023-02-26,development,0.928,2.7,2.51,27.88
001,2023-01-15,44,2023-02-27,development,0.949,2.86,2.71,30.11
001,2023-01-15,45,2023-02-28,development,0.97,2.6,2.53,28.07
001,2023-01-15,46,2023-03-01,development,0.991,3.02,2.99,33.25
001,2023-01-15,47,2023-03-02,development,1.012,2.7,2.73,30.34
001,2023-01-15,48,2023-03-03,development,1.033,3.24,3.34,37.16
001,2023-01-15,49,2023-03-04,development,1.054,3.13,3.3,36.66
001,2023-01-15,50,2023-03-05,development,1.075,3.38,3.63,40.32
001,2023-01-15,51,2023-03-06,development,1.096,3.34,3.67,40.73
001,2023-01-15,52,2023-03-07,development,1.117,3.34,3.73,41.43
001,2023-01-15,53,2023-03-08,development,1.138,3.12,3.55,39.42
001,2023-01-15,54,2023-03-09,development,1.159,3.33,3.86,42.93
001,2023-01-15,55,2023-03-10,development,1.18,3.12,3.69,40.96
001,2023-01-15,56,2023-03-11,mid,1.18,3.61,4.26,47.32
001,2023-01-15,57,2023-03-12,mid,1.18,3.66,4.32,48.02
001,2023-01-15,58,2023-03-13,mid,1.18,2.97,3.5,38.88
001,2023-01-15,59,2023-03-14,mid,1.18,3.65,4.3,47.83
001,2023-01-15,60,2023-03-15,mid,1.18,3.28,3.87,42.98
001,2023-01-15,61,2023-03-16,mid,1.18,3.21,3.78,42.02
001,2023-01-15,62,2023-03-17,mid,1.18,4.19,4.95,54.99
001,2023-01-15,63,2023-03-18,mid,1.18,3.33,3.93,43.66
001,2023-01-15,64,2023-03-19,mid,1.18,3.12,3.68,40.85
001,2023-01-15,65,2023-03-20,mid,1.18,3.71,4.38,48.62
001,2023-01-15,66,2023-03-21,mid,1.18,3.81,4.5,49.97
001,2023-01-15,67,2023-03-22,mid,1.18,3.6,4.25,47.17
001,2023-01-15,68,2023-03-23,mid,1.18,4.18,4.93,54.82
001,2023-01-15,69,2023-03-24,mid,1.18,4.01,4.73,52.52
001,2023-01-15,70,2023-03-25,mid,1.18,3.69,4.36,48.44
001,2023-01-15,71,2023-03-26,mid,1.18,3.87,4.57,50.77
001,2023-01-15,72,2023-03-27,mid,1.18,3.84,4.53,50.29
001,2023-01-15,73,2023-03-28,mid,1.18,4.08,4.82,53.51
001,2023-01-15,74,2023-03-29,mid,1.18,3.39,4.0,44.47
001,2023-01-15,75,2023-03-30,mid,1.18,4.92,5.81,64.51
001,2023-01-15,76,2023-03-31,mid,1.18,4.46,5.26,58.43
001,2023-01-15,77,2023-04-01,mid,1.18,3.86,4.56,50.61
001,2023-01-15,78,2023-04-02,mid,1.18,4.62,5.45,60.59
